word,categories
appendicitis,"nrc_fear, nrc_negative, nrc_sadness"
applaud,"afinn_positive, vader_very_positive"
applauded,"afinn_positive, vader_positive"
applauding,"afinn_positive, vader_very_positive"
applauds,"afinn_positive, vader_positive"
applause,"afinn_positive, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_positive"
applicant,nrc_anticipation
appreciate,"afinn_positive, vader_positive"
appreciated,"afinn_positive, vader_very_positive"
appreciates,"afinn_positive, vader_very_positive"
appreciating,"afinn_positive, vader_positive"
appreciation,"afinn_positive, nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
appreciations,vader_positive
appreciative,"gratitude_appreciation, vader_very_positive"
appreciatively,vader_positive
appreciativeness,vader_positive
appreciator,vader_very_positive
appreciators,vader_positive
appreciatory,vader_positive
apprehend,nrc_fear
apprehensible,vader_positive
apprehensibly,vader_negative
apprehension,"nrc_fear, nrc_negative, vader_very_negative"
apprehensions,vader_negative
apprehensive,"afinn_negative, anticipation_extended, fear_extended, nrc_anticipation, nrc_fear, nrc_negative"
apprehensively,vader_negative
apprehensiveness,vader_negative
apprentice,nrc_trust
approaching,nrc_anticipation
approbation,"nrc_positive, nrc_trust"
appropriate,afinn_positive
appropriately,afinn_positive
appropriation,nrc_negative
approval,"afinn_positive, nrc_positive, vader_very_positive"
approve,"nrc_joy, nrc_positive, nrc_trust"
approved,"afinn_positive, vader_positive"
approves,"afinn_positive, vader_positive"
approving,nrc_positive
apt,nrc_positive
aptitude,nrc_positive
arbiter,nrc_trust
arbitration,nrc_anticipation
arbitrator,nrc_trust
archaeology,"nrc_anticipation, nrc_positive"
archaic,nrc_negative
architecture,nrc_trust
ardent,"afinn_positive, nrc_anticipation, nrc_joy, nrc_positive, vader_very_positive"
ardor,nrc_positive
arduous,nrc_negative
arguable,vader_negative
arguably,vader_negative
argue,"nrc_anger, nrc_negative, vader_negative"
argued,vader_negative
arguer,vader_negative
arguers,vader_negative
argues,vader_negative
arguing,vader_very_negative
argument,"nrc_anger, nrc_negative, vader_negative"
argumentation,nrc_anger
argumentative,"nrc_negative, vader_negative"
argumentatively,vader_negative
argumentive,vader_negative
arguments,"nrc_anger, vader_negative"
arid,"nrc_negative, nrc_sadness"
aristocracy,nrc_positive
aristocratic,nrc_positive
armament,"nrc_anger, nrc_fear"
armaments,"nrc_fear, nrc_negative"
armed,"nrc_anger, nrc_fear, nrc_negative, nrc_positive"
armor,"nrc_fear, nrc_positive, nrc_trust"
armored,nrc_fear
armory,nrc_trust
aroma,nrc_positive
arouse,"nrc_anticipation, nrc_positive"
arraignment,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
array,nrc_positive
arrears,nrc_negative
arrest,"afinn_negative, nrc_negative, vader_negative"
arrested,"afinn_very_negative, vader_very_negative"
arrests,"afinn_negative, vader_negative"
arrival,nrc_anticipation
arrive,nrc_anticipation
arrogance,"nrc_negative, vader_very_negative"
arrogances,vader_negative
arrogant,"afinn_negative, nrc_anger, nrc_disgust, nrc_negative, vader_very_negative"
arrogantly,vader_negative
arsehole,afinn_very_negative
arsenic,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
arson,"nrc_anger, nrc_fear, nrc_negative"
art,"nrc_anticipation, nrc_joy, nrc_positive, nrc_sadness, nrc_surprise"
articulate,nrc_positive
articulation,nrc_positive
artillery,"nrc_fear, nrc_negative"
artisan,nrc_positive
artiste,nrc_positive
artistic,nrc_positive
ascendancy,nrc_positive
ascent,nrc_positive
ash,nrc_negative
ashame,afinn_negative
ashamed,"afinn_negative, nrc_disgust, nrc_negative, nrc_sadness, shame_guilt, vader_very_negative"
ashamedly,vader_negative
ashes,"nrc_negative, nrc_sadness"
asp,nrc_fear
aspiration,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
aspire,"nrc_anticipation, nrc_joy, nrc_positive"
aspiring,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
ass,"afinn_very_negative, nrc_negative, vader_very_negative"
assail,"nrc_anger, nrc_fear, nrc_negative, nrc_surprise"
assailant,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
assassin,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
assassinate,"nrc_anger, nrc_fear, nrc_negative"
assassination,"afinn_very_negative, nrc_anger, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
assassinations,"afinn_very_negative, vader_very_negative"
assault,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, vader_very_negative"
assaulted,vader_very_negative
assaulting,vader_very_negative
assaultive,vader_very_negative
assaults,"afinn_negative, vader_very_negative"
assembly,"nrc_positive, nrc_trust"
assent,nrc_positive
asserting,"nrc_positive, nrc_trust"
assessment,"nrc_surprise, nrc_trust"
assessor,nrc_trust
asset,"afinn_positive, vader_positive"
assets,"afinn_positive, nrc_positive, vader_positive"
assfucking,"afinn_very_negative, vader_very_negative"
asshole,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_negative"
assholes,vader_very_negative
assignee,nrc_trust
assist,"nrc_positive, nrc_trust"
assistance,nrc_positive
associate,"nrc_positive, nrc_trust"
association,nrc_trust
assuage,nrc_positive
assurance,"nrc_positive, nrc_trust, vader_positive"
assurances,vader_positive
assure,"nrc_trust, vader_positive"
assured,"nrc_positive, nrc_trust, trust_extended, vader_positive"
assuredly,"nrc_trust, vader_positive"
assuredness,vader_positive
assurer,vader_positive
assurers,vader_positive
assures,vader_positive
assurgent,vader_positive
assuring,vader_positive
assuror,vader_positive
assurors,vader_positive
astonished,"afinn_positive, surprise_extended, vader_positive"
astonishingly,"nrc_positive, nrc_surprise"
astonishment,"nrc_joy, nrc_positive, nrc_surprise"
astound,"afinn_very_positive, vader_positive"
astounded,"afinn_very_positive, surprise_extended, vader_positive"
astounding,"afinn_very_positive, vader_positive"
astoundingly,"afinn_very_positive, vader_very_positive"
astounds,"afinn_very_positive, vader_very_positive"
astray,"nrc_fear, nrc_negative"
astringent,nrc_negative
astrologer,"nrc_anticipation, nrc_positive"
astronaut,nrc_positive
astronomer,"nrc_anticipation, nrc_positive"
astute,nrc_positive
asylum,"nrc_fear, nrc_negative"
asymmetry,nrc_disgust
at ease,trust_extended
at the end of one's rope,anger_extended
at wit's end,stress_anxiety
atab,vader_negative
atheism,nrc_negative
atherosclerosis,"nrc_fear, nrc_negative, nrc_sadness"
athlete,nrc_positive
athletic,nrc_positive
atom,nrc_positive
atone,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
atonement,nrc_positive
atrocious,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_negative"
atrocity,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
atrophy,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
attached,love_affection
attachment,"nrc_positive, vader_positive"
attachments,vader_positive
attack,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, vader_very_negative"
attacked,"afinn_negative, vader_very_negative"
attacker,vader_very_negative
attackers,vader_very_negative
attacking,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_very_negative"
attacks,"afinn_negative, vader_negative"
attainable,"nrc_anticipation, nrc_positive"
attainment,nrc_positive
attempt,nrc_anticipation
attendance,nrc_anticipation
attendant,"nrc_positive, nrc_trust"
attention,nrc_positive
attentive,"nrc_positive, nrc_trust"
attenuated,nrc_negative
attenuation,"nrc_negative, nrc_sadness"
attest,"nrc_positive, nrc_trust"
attestation,nrc_trust
attorney,"nrc_anger, nrc_fear, nrc_positive, nrc_trust"
attract,"afinn_positive, vader_positive"
attractancy,vader_positive
attractant,vader_positive
attractants,vader_positive
attracted,"afinn_positive, vader_positive"
attracting,"afinn_positive, vader_very_positive"
attraction,"afinn_positive, nrc_positive, vader_very_positive"
attractions,"afinn_positive, vader_positive"
attractive,"afinn_positive, vader_positive"
attractively,"afinn_positive, vader_very_positive"
attractiveness,"afinn_positive, nrc_positive, vader_positive"
attractivenesses,vader_very_positive
attractor,vader_positive
attractors,vader_positive
attracts,"afinn_positive, vader_positive"
auction,nrc_anticipation
audacious,"afinn_very_positive, vader_positive"
audacity,nrc_negative
audience,nrc_anticipation
auditor,"nrc_fear, nrc_trust"
aug-00,vader_positive
augment,nrc_positive
august,nrc_positive
aunt,"nrc_positive, nrc_trust"
aura,"afinn_positive, nrc_positive"
auspicious,"nrc_anticipation, nrc_joy, nrc_positive"
austere,"nrc_fear, nrc_negative, nrc_sadness"
austerity,nrc_negative
authentic,"nrc_joy, nrc_positive, nrc_trust"
authenticate,nrc_trust
authentication,nrc_trust
authenticity,"nrc_positive, nrc_trust"
author,"nrc_positive, nrc_trust"
authoritative,"nrc_positive, nrc_trust"
authority,"afinn_positive, nrc_positive, nrc_trust, vader_positive"
authorization,"nrc_positive, nrc_trust"
authorize,nrc_trust
authorized,nrc_positive
autocratic,nrc_negative
automatic,nrc_trust
autopsy,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
avalanche,"nrc_fear, nrc_negative, nrc_sadness, nrc_surprise"
avarice,"nrc_anger, nrc_disgust, nrc_negative"
avatar,nrc_positive
avenge,afinn_negative
avenged,afinn_negative
avenger,"afinn_negative, nrc_anger, nrc_negative"
avengers,afinn_negative
avenges,afinn_negative
avenging,afinn_negative
averse,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
aversion,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, vader_negative"
aversions,vader_negative
aversive,vader_negative
aversively,vader_negative
avert,"afinn_negative, vader_negative"
averted,"afinn_negative, vader_negative"
averts,"afinn_negative, vader_negative"
avid,"afinn_positive, vader_positive"
avoid,"afinn_negative, nrc_fear, nrc_negative, vader_negative"
avoidance,"nrc_fear, nrc_negative, vader_negative"
avoidances,vader_negative
avoided,"afinn_negative, vader_negative"
avoider,vader_negative
avoiders,vader_negative
avoiding,"nrc_fear, vader_negative"
avoids,"afinn_negative, vader_negative"
await,"afinn_negative, nrc_anticipation, vader_positive"
awaited,"afinn_negative, vader_negative"
awaiting,anticipation_extended
awaits,"afinn_negative, vader_positive"
award,"afinn_very_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_very_positive"
awardable,vader_very_positive
awarded,"afinn_very_positive, vader_positive"
awardee,vader_positive
awardees,vader_positive
awarder,vader_positive
awarders,vader_positive
awarding,vader_positive
awards,"afinn_very_positive, vader_very_positive"
awesome,"afinn_very_positive, joy_extended, vader_very_positive"
awful,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
awkward,"afinn_negative, vader_negative"
awkwardly,vader_negative
awkwardness,"nrc_disgust, nrc_negative, vader_negative"
awol,vader_negative
awry,nrc_negative
axe,"afinn_negative, vader_negative"
axed,"afinn_negative, vader_negative"
axiom,nrc_trust
axiomatic,nrc_trust
ay,nrc_positive
ayc,vader_positive
aye,nrc_positive
ayor,vader_negative
b^d,vader_very_positive
babble,nrc_negative
babbling,nrc_negative
baboon,"nrc_disgust, nrc_negative"
baby,"nrc_joy, nrc_positive"
babysitter,nrc_trust
baccalaureate,nrc_positive
backbone,"nrc_anger, nrc_positive, nrc_trust"
backed,"afinn_positive, vader_positive"
backer,nrc_trust
backing,"afinn_positive, vader_positive"
backs,"afinn_positive, vader_negative"
backward,nrc_negative
backwards,"nrc_disgust, nrc_negative"
backwater,"nrc_negative, nrc_sadness"
bacteria,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
bacterium,"nrc_disgust, nrc_fear, nrc_negative"
bad,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
bad luck,afinn_negative
badass,"afinn_very_negative, vader_positive"
badge,nrc_trust
badger,"nrc_anger, nrc_negative"
badly,"afinn_very_negative, nrc_negative, nrc_sadness, vader_very_negative"
badness,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
baffled,"confusion_uncertainty, surprise_extended"
bailiff,"nrc_fear, nrc_negative, nrc_trust"
bailout,"afinn_negative, vader_negative"
bait,"nrc_fear, nrc_negative, nrc_trust"
balance,nrc_positive
balanced,"afinn_positive, nrc_positive"
bale,"nrc_fear, nrc_negative"
balk,nrc_negative
ballad,nrc_positive
ballet,nrc_positive
ballot,"nrc_anticipation, nrc_positive, nrc_trust"
balm,"nrc_anticipation, nrc_joy, nrc_negative, nrc_positive"
balsam,nrc_positive
bamboozle,"afinn_negative, vader_negative"
bamboozled,"afinn_negative, vader_negative"
bamboozles,"afinn_negative, vader_negative"
ban,"afinn_negative, nrc_negative, vader_very_negative"
bandit,nrc_negative
bane,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
bang,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise"
banger,"nrc_anger, nrc_anticipation, nrc_fear, nrc_negative, nrc_surprise"
banish,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
banished,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
banishment,"nrc_anger, nrc_disgust, nrc_negative, nrc_sadness"
bank,nrc_trust
banker,nrc_trust
bankrupt,"afinn_very_negative, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
bankruptcy,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
bankster,"afinn_very_negative, vader_very_negative"
banned,"afinn_negative, vader_very_negative"
banquet,"nrc_anticipation, nrc_joy, nrc_positive"
banshee,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
baptism,nrc_positive
baptismal,"nrc_joy, nrc_positive"
barb,"nrc_anger, nrc_negative"
barbarian,"afinn_negative, nrc_fear, nrc_negative"
barbaric,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative"
barbarism,nrc_negative
barbarous,afinn_negative
bard,nrc_positive
barf,nrc_disgust
bargain,"afinn_positive, nrc_positive, nrc_trust, vader_positive"
bark,"nrc_anger, nrc_negative"
barred,nrc_negative
barren,"nrc_negative, nrc_sadness"
barricade,"nrc_fear, nrc_negative"
barrier,"afinn_negative, nrc_anger, nrc_negative, vader_negative"
barrow,nrc_disgust
bartender,nrc_trust
barter,nrc_trust
base,nrc_trust
baseless,nrc_negative
bashful,vader_negative
bashfully,vader_positive
bashfulness,vader_negative
basketball,"nrc_anticipation, nrc_joy, nrc_positive"
bastard,"afinn_very_negative, nrc_disgust, nrc_negative, nrc_sadness, vader_very_negative"
bastardies,vader_negative
bastardise,vader_very_negative
bastardised,vader_very_negative
bastardises,vader_very_negative
bastardising,vader_very_negative
bastardization,vader_very_negative
bastardizations,vader_very_negative
bastardize,vader_very_negative
bastardized,vader_very_negative
bastardizes,vader_negative
bastardizing,vader_very_negative
bastardly,vader_very_negative
bastards,"afinn_very_negative, vader_very_negative"
bastardy,vader_very_negative
bastion,"nrc_anger, nrc_positive"
bath,nrc_positive
battalion,nrc_anger
batter,"nrc_anger, nrc_fear, nrc_negative"
battered,"nrc_fear, nrc_negative, nrc_sadness"
battery,"nrc_anger, nrc_negative"
battle,"afinn_negative, nrc_anger, nrc_negative, vader_negative"
battled,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
battlefield,"nrc_fear, nrc_negative, vader_negative"
battlefields,vader_negative
battlefront,vader_negative
battlefronts,vader_negative
battleground,vader_negative
battlegrounds,vader_negative
battlement,vader_negative
battlements,vader_negative
battler,vader_negative
battlers,vader_negative
battles,"afinn_negative, vader_negative"
battleship,vader_negative
battleships,vader_negative
battlewagon,vader_negative
battlewagons,vader_negative
battling,"afinn_negative, vader_negative"
bawdy,nrc_negative
bayonet,"nrc_anger, nrc_fear, nrc_negative"
beach,nrc_joy
beam,"nrc_joy, nrc_positive"
beaming,"joy_extended, nrc_anticipation, nrc_joy, nrc_positive"
bear,"nrc_anger, nrc_fear"
bearer,nrc_negative
bearish,"nrc_anger, nrc_fear"
beast,"nrc_anger, nrc_fear, nrc_negative"
beastly,"nrc_disgust, nrc_fear, nrc_negative"
beaten,"afinn_negative, vader_negative"
beatific,"afinn_very_positive, vader_positive"
beating,"afinn_negative, nrc_anger, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
beaut,vader_positive
beauteous,vader_very_positive
beauteously,vader_very_positive
beauteousness,vader_very_positive
beautician,vader_positive
beauticians,vader_positive
beauties,"afinn_very_positive, vader_very_positive"
beautification,"nrc_joy, nrc_positive, nrc_trust, vader_positive"
beautifications,vader_very_positive
beautified,vader_very_positive
beautifier,vader_positive
beautifiers,vader_positive
beautifies,vader_positive
beautiful,"afinn_very_positive, nrc_joy, nrc_positive, vader_very_positive"
